canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2021-07-30T16:36:07Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:07Z,,claim,,,1402754665893171205,wtfstudentloans,2021-07-30T16:36:07Z,1421147604809916421,retweet,https://twitter.com/Izze1122/status/1421147604809916421,,
,2021-07-30T16:36:12Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:12Z,,claim,,0.11,925876311549186048,sinistrae_dante,2021-07-30T16:36:12Z,1421147628503449600,retweet,https://twitter.com/IndieWire/status/1421147628503449600,,
,2021-07-30T16:36:17Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:17Z,,claim,,0.14,3400673061,zoey_bora,2021-07-30T16:36:17Z,1421147648875241472,retweet,https://twitter.com/Izze1122/status/1421147648875241472,,
,2021-07-30T16:36:19Z,,0.111167,4524660401,theamiramia,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:19Z,,claim,,,1298027057067094016,spoopypawprints,2021-07-30T16:36:19Z,1421147658069098500,retweet,https://twitter.com/theamiramia/status/1421147658069098500,,
,2021-07-30T16:36:20Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:20Z,,claim,,0.11,774781287034937344,deIiIahmercury,2021-07-30T16:36:20Z,1421147658299785219,retweet,https://twitter.com/MyGrindelwald/status/1421147658299785219,,
,2021-07-30T16:36:26Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:26Z,,claim,,0.42,1268173251244625922,V_for_Violetta_,2021-07-30T16:36:26Z,1421147685931962371,retweet,https://twitter.com/Izze1122/status/1421147685931962371,,
,2021-07-30T16:36:32Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:32Z,,claim,,0.29,1284650905485418497,MTimmitjr,2021-07-30T16:36:32Z,1421147710342766601,retweet,https://twitter.com/MyGrindelwald/status/1421147710342766601,,
,2021-07-30T16:36:33Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:33Z,,claim,,0.1,9787692,bibliotaku,2021-07-30T16:36:33Z,1421147712683188226,retweet,https://twitter.com/IndieWire/status/1421147712683188226,,
,2021-07-30T16:36:47Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:36:47Z,,claim,,0.45,3522607460,bemine_akirah,2021-07-30T16:36:47Z,1421147773932474369,retweet,https://twitter.com/Thai_SuperHero/status/1421147773932474369,,
,2021-07-30T16:37:01Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:01Z,,claim,,0.29,1327624427970981888,wickedwreck,2021-07-30T16:37:01Z,1421147832694808578,retweet,https://twitter.com/Izze1122/status/1421147832694808578,,
,2021-07-30T16:37:05Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:05Z,,claim,,0.42,1084082507526619142,Valkyri98134550,2021-07-30T16:37:05Z,1421147849333555208,retweet,https://twitter.com/jacxpearl/status/1421147849333555208,,
,2021-07-30T16:37:09Z,,0.374267,2910982558,MatthewGames21,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:09Z,,claim,,0.25,803798392723927044,GlitchyDion,2021-07-30T16:37:09Z,1421147866874195969,retweet,https://twitter.com/MatthewGames21/status/1421147866874195969,,
,2021-07-30T16:37:14Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:14Z,,claim,,0.25,803798392723927044,GlitchyDion,2021-07-30T16:37:14Z,1421147885509414922,retweet,https://twitter.com/CultureCrave/status/1421147885509414922,,
,2021-07-30T16:37:16Z,,0.14,123979525,AdamWagner1,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:16Z,,claim,,0.71,1267051110721781761,MarktNailham,2021-07-30T16:37:16Z,1421147895361847303,retweet,https://twitter.com/AdamWagner1/status/1421147895361847303,,
,2021-07-30T16:37:31Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:31Z,,claim,,0.43,1033258207,Nrs_xquizite,2021-07-30T16:37:31Z,1421147958700122117,retweet,https://twitter.com/IndieWire/status/1421147958700122117,,
,2021-07-30T16:37:39Z,,0.12,3236043274,p_0nigiri,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:39Z,,claim,,0.11,720620974253613057,trmn4l,2021-07-30T16:37:39Z,1421147992199946255,retweet,https://twitter.com/p_0nigiri/status/1421147992199946255,,
,2021-07-30T16:37:56Z,,0.09,983352476521902080,Shivonidas214,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:37:56Z,,claim,,0.34,1020318761495285760,snyderizacao,2021-07-30T16:37:56Z,1421148063771635712,retweet,https://twitter.com/Shivonidas214/status/1421148063771635712,,
,2021-07-30T16:38:00Z,,,1849359938,MeypleOne,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:00Z,,claim,,0.04,250187859,MrFantasticIe,2021-07-30T16:38:00Z,1421148079298945027,mention,https://twitter.com/MeypleOne/status/1421148079298945027,,
,2021-07-30T16:38:06Z,,,1005158682735366144,Ashcroft46,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:06Z,,claim,,0.46,1295180709548761088,TaniaM07137916,2021-07-30T16:38:06Z,1421148103936184329,retweet,https://twitter.com/Ashcroft46/status/1421148103936184329,,
,2021-07-30T16:38:08Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:08Z,,claim,,0.13,3058371267,13844502x4x,2021-07-30T16:38:08Z,1421148114896003079,retweet,https://twitter.com/Izze1122/status/1421148114896003079,,
,2021-07-30T16:38:14Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:14Z,,claim,,0.17,1040759528785100800,MalescoMairead,2021-07-30T16:38:14Z,1421148137884880904,retweet,https://twitter.com/Izze1122/status/1421148137884880904,,
,2021-07-30T16:38:14Z,,0.76,817437085191827456,SeriesUpdateFR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:14Z,,claim,,0.0656556,2638761790,grciaem,2021-07-30T16:38:14Z,1421148139671724037,retweet,https://twitter.com/SeriesUpdateFR/status/1421148139671724037,,
,2021-07-30T16:38:18Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:18Z,,claim,,0.19,366574684,damyflavinho,2021-07-30T16:38:18Z,1421148156520194049,retweet,https://twitter.com/IndieWire/status/1421148156520194049,,
,2021-07-30T16:38:22Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:22Z,,claim,,0.06,1197187690871115779,virgothanos,2021-07-30T16:38:22Z,1421148173138108423,retweet,https://twitter.com/jacxpearl/status/1421148173138108423,,
,2021-07-30T16:38:23Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:23Z,,claim,,0.31,2206808822,PlanetP25,2021-07-30T16:38:23Z,1421148176057135109,retweet,https://twitter.com/Thai_SuperHero/status/1421148176057135109,,
,2021-07-30T16:38:29Z,,0.83,1139439332475850752,TRGames93,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:29Z,,claim,,0.76,7157132,GameSpot,2021-07-30T16:38:29Z,1421148199910354951,mention,https://twitter.com/TRGames93/status/1421148199910354951,,
,2021-07-30T16:38:30Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:30Z,,claim,,0.31,2206808822,PlanetP25,2021-07-30T16:38:30Z,1421148203395674114,retweet,https://twitter.com/Thai_SuperHero/status/1421148203395674114,,
,2021-07-30T16:38:44Z,,0.08,233920757,johnnyhellodepp,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:44Z,,claim,,0.11,720620974253613057,trmn4l,2021-07-30T16:38:44Z,1421148263135293443,retweet,https://twitter.com/johnnyhellodepp/status/1421148263135293443,,
,2021-07-30T16:38:46Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:46Z,,claim,,0.1,800053252796665856,JeffMovieMan,2021-07-30T16:38:46Z,1421148271544872964,retweet,https://twitter.com/Izze1122/status/1421148271544872964,,
,2021-07-30T16:38:47Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:47Z,,claim,,0.63,2458551499,donalkinsella1,2021-07-30T16:38:47Z,1421148278327070722,retweet,https://twitter.com/jacxpearl/status/1421148278327070722,,
,2021-07-30T16:38:51Z,,0.13,1004194281043775489,VantaBlackCos,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:51Z,,claim,,0.05,2788196223,TheCiroth,2021-07-30T16:38:51Z,1421148293166370816,retweet,https://twitter.com/VantaBlackCos/status/1421148293166370816,,
,2021-07-30T16:38:54Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:54Z,,claim,,0.01,33021955,Grabeelfan,2021-07-30T16:38:54Z,1421148307347451905,retweet,https://twitter.com/GameSpot/status/1421148307347451905,,
,2021-07-30T16:38:58Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:38:58Z,,claim,,0.318419,4888186088,JaMomoji,2021-07-30T16:38:58Z,1421148322824298498,retweet,https://twitter.com/Thai_SuperHero/status/1421148322824298498,,
,2021-07-30T16:39:00Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:00Z,,claim,,0.06,1197187690871115779,virgothanos,2021-07-30T16:39:00Z,1421148330097315844,retweet,https://twitter.com/MyGrindelwald/status/1421148330097315844,,
,2021-07-30T16:39:08Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:08Z,,claim,,0.76,1236243385171603456,NeodiyCom,2021-07-30T16:39:08Z,1421148365622894600,retweet,https://twitter.com/GameSpot/status/1421148365622894600,,
,2021-07-30T16:39:15Z,,0.08,2719830224,FemCondition,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:15Z,,claim,,0.06,1197187690871115779,virgothanos,2021-07-30T16:39:15Z,1421148392739254280,retweet,https://twitter.com/FemCondition/status/1421148392739254280,,
,2021-07-30T16:39:16Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:16Z,,claim,,0.3,2605132177,Maxcooldown,2021-07-30T16:39:16Z,1421148399856984068,retweet,https://twitter.com/Izze1122/status/1421148399856984068,,
,2021-07-30T16:39:22Z,,0.08,2719830224,FemCondition,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:22Z,,claim,,0.16,2193078608,TabataAlibi,2021-07-30T16:39:22Z,1421148422900432898,retweet,https://twitter.com/FemCondition/status/1421148422900432898,,
,2021-07-30T16:39:25Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:25Z,,claim,,0.25,1286410837,wthizdat,2021-07-30T16:39:25Z,1421148435676205056,retweet,https://twitter.com/Thai_SuperHero/status/1421148435676205056,,
,2021-07-30T16:39:35Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:35Z,,claim,,0.06,1043017165102665730,Canolaoil3,2021-07-30T16:39:35Z,1421148478969810946,retweet,https://twitter.com/GameSpot/status/1421148478969810946,,
,2021-07-30T16:39:42Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:42Z,,claim,,0.02,37336253,SeanBWolfPac21,2021-07-30T16:39:42Z,1421148507029721088,quote,https://twitter.com/GameSpot/status/1421148507029721088,,
,2021-07-30T16:39:51Z,,0.75,47999250,peratp,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:51Z,,claim,,0.68,1083852192539389952,sarah052794,2021-07-30T16:39:51Z,1421148545806131202,retweet,https://twitter.com/peratp/status/1421148545806131202,,
,2021-07-30T16:39:51Z,,0.04,599242296,ArialNya,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:51Z,,claim,,0.24,584766600,m_k_i_a_,2021-07-30T16:39:51Z,1421148547055976449,retweet,https://twitter.com/ArialNya/status/1421148547055976449,,
,2021-07-30T16:39:57Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:57Z,,claim,,0.25,1255073111298490370,cnmauricette,2021-07-30T16:39:57Z,1421148568736473094,retweet,https://twitter.com/Izze1122/status/1421148568736473094,,
,2021-07-30T16:39:59Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:39:59Z,,claim,,0.08,66018063,Ashley_Reynolds,2021-07-30T16:39:59Z,1421148579607941126,retweet,https://twitter.com/IndieWire/status/1421148579607941126,,
,2021-07-30T16:40:02Z,,,1407430630762237960,BIP45774476,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:02Z,,claim,,0.07,47687493,TL81,2021-07-30T16:40:02Z,1421148592035794949,mention,https://twitter.com/BIP45774476/status/1421148592035794949,,
,2021-07-30T16:40:02Z,,,1407430630762237960,BIP45774476,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:02Z,,claim,,0.02,4396120342,stirgussa,2021-07-30T16:40:02Z,1421148592035794949,mention,https://twitter.com/BIP45774476/status/1421148592035794949,,
,2021-07-30T16:40:02Z,,,1407430630762237960,BIP45774476,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:02Z,,claim,,0.21,79199888,AmberHeardIT,2021-07-30T16:40:02Z,1421148592035794949,mention,https://twitter.com/BIP45774476/status/1421148592035794949,,
,2021-07-30T16:40:03Z,,0.44,1417236629354434565,EliasDodger,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:03Z,,claim,,0.78,932786452739407872,CultureCrave,2021-07-30T16:40:03Z,1421148594669854729,mention,https://twitter.com/EliasDodger/status/1421148594669854729,,
,2021-07-30T16:40:03Z,,0.44,1417236629354434565,EliasDodger,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:03Z,,claim,,0.68,586032653,DEADLINE,2021-07-30T16:40:03Z,1421148594669854729,mention,https://twitter.com/EliasDodger/status/1421148594669854729,,
,2021-07-30T16:40:07Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:07Z,,claim,,0.61,27743671,Champs13,2021-07-30T16:40:07Z,1421148612453707780,retweet,https://twitter.com/GameSpot/status/1421148612453707780,,
,2021-07-30T16:40:18Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:18Z,,claim,,0.0708926,94327858,ikeluf2y,2021-07-30T16:40:18Z,1421148656686669824,retweet,https://twitter.com/Thai_SuperHero/status/1421148656686669824,,
,2021-07-30T16:40:20Z,,0.61,16973333,Independent,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:20Z,,claim,,0.22,834838379082743810,JerrellZod2,2021-07-30T16:40:20Z,1421148666367258627,retweet,https://twitter.com/Independent/status/1421148666367258627,,
,2021-07-30T16:40:21Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:21Z,,claim,,0.13,176882629,paradigse,2021-07-30T16:40:21Z,1421148669647233024,retweet,https://twitter.com/MyGrindelwald/status/1421148669647233024,,
,2021-07-30T16:40:23Z,,0.26,885907189759709184,faylovesflowers,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:23Z,,claim,,0.09,370484052,HisNameIsD,2021-07-30T16:40:23Z,1421148680539803657,mention,https://twitter.com/faylovesflowers/status/1421148680539803657,,
,2021-07-30T16:40:23Z,,0.26,885907189759709184,faylovesflowers,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:23Z,,claim,,0.75,780460754910732288,DiscussingFilm,2021-07-30T16:40:23Z,1421148680539803657,mention,https://twitter.com/faylovesflowers/status/1421148680539803657,,
,2021-07-30T16:40:24Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:24Z,,claim,,0.41357,815544220777738240,mmasternaa,2021-07-30T16:40:24Z,1421148684914364416,retweet,https://twitter.com/Thai_SuperHero/status/1421148684914364416,,
,2021-07-30T16:40:35Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:35Z,,claim,,0.42,1084082507526619142,Valkyri98134550,2021-07-30T16:40:35Z,1421148727897739269,retweet,https://twitter.com/MyGrindelwald/status/1421148727897739269,,
,2021-07-30T16:40:39Z,,,1390844652350279681,VincentLaGuard3,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:39Z,,claim,,,1010811060515770368,Riddler1779,2021-07-30T16:40:39Z,1421148748307079170,retweet,https://twitter.com/VincentLaGuard3/status/1421148748307079170,,
,2021-07-30T16:40:41Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:41Z,,claim,,0.01,19689185,Stefvixen,2021-07-30T16:40:41Z,1421148753981935616,retweet,https://twitter.com/Izze1122/status/1421148753981935616,,
,2021-07-30T16:40:43Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:43Z,,claim,,0.2,4672720088,E_Gadot,2021-07-30T16:40:43Z,1421148763809222659,retweet,https://twitter.com/Thai_SuperHero/status/1421148763809222659,,
,2021-07-30T16:40:47Z,,,1300318277202112513,CarolynSellard2,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:40:47Z,,claim,,0.14,14840869,mgmstudios,2021-07-30T16:40:47Z,1421148778111803401,mention,https://twitter.com/CarolynSellard2/status/1421148778111803401,,
,2021-07-30T16:41:04Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:04Z,,claim,,0.32,253284907,Robo_Chewy,2021-07-30T16:41:04Z,1421148849368862725,retweet,https://twitter.com/GameSpot/status/1421148849368862725,,
,2021-07-30T16:41:04Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:04Z,,claim,,0.29,812102254694170632,Dracojustice,2021-07-30T16:41:04Z,1421148852451782657,retweet,https://twitter.com/GameSpot/status/1421148852451782657,,
,2021-07-30T16:41:09Z,,,1364048735035039744,Ave99975740,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:09Z,,claim,,0.18,1084825453259644928,Shulyna1,2021-07-30T16:41:09Z,1421148873112932354,retweet,https://twitter.com/Ave99975740/status/1421148873112932354,,
,2021-07-30T16:41:19Z,,0.33,881231140287373312,rosaoch89814746,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:19Z,,claim,,0.07,2815866920,Kingpinn02,2021-07-30T16:41:19Z,1421148914628038667,retweet,https://twitter.com/rosaoch89814746/status/1421148914628038667,,
,2021-07-30T16:41:29Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:29Z,,claim,,0.433677,240693534,sethsharb,2021-07-30T16:41:29Z,1421148955161862146,retweet,https://twitter.com/Izze1122/status/1421148955161862146,,
,2021-07-30T16:41:34Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:34Z,,claim,,0.3,910445268,piccarioman,2021-07-30T16:41:34Z,1421148975168516097,retweet,https://twitter.com/Thai_SuperHero/status/1421148975168516097,,
,2021-07-30T16:41:34Z,,0.42,1347699807826178049,Platoon19792,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:34Z,,claim,,0.14,14840869,mgmstudios,2021-07-30T16:41:34Z,1421148978423504900,mention,https://twitter.com/Platoon19792/status/1421148978423504900,,
,2021-07-30T16:41:34Z,,0.42,1347699807826178049,Platoon19792,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:34Z,,claim,,0.43,220086906,SeanPenn,2021-07-30T16:41:34Z,1421148978423504900,mention,https://twitter.com/Platoon19792/status/1421148978423504900,,
,2021-07-30T16:41:34Z,,0.42,1347699807826178049,Platoon19792,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:34Z,,claim,,0.26,36850898,KatherynWinnick,2021-07-30T16:41:34Z,1421148978423504900,mention,https://twitter.com/Platoon19792/status/1421148978423504900,,
,2021-07-30T16:41:38Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:38Z,,claim,,,1096746709017714688,whalxwhale,2021-07-30T16:41:38Z,1421148995825532930,retweet,https://twitter.com/Thai_SuperHero/status/1421148995825532930,,
,2021-07-30T16:41:57Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:41:57Z,,claim,,0.44,1417236629354434565,EliasDodger,2021-07-30T16:41:57Z,1421149075743907842,retweet,https://twitter.com/Izze1122/status/1421149075743907842,,
,2021-07-30T16:42:05Z,,0.21,79199888,AmberHeardIT,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:05Z,,claim,,0.393746,20050826,supersonofmars,2021-07-30T16:42:05Z,1421149105942843394,retweet,https://twitter.com/AmberHeardIT/status/1421149105942843394,,
,2021-07-30T16:42:10Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:10Z,,claim,,0.23,27154769,SpoonieDiva,2021-07-30T16:42:10Z,1421149127476486152,retweet,https://twitter.com/Izze1122/status/1421149127476486152,,
,2021-07-30T16:42:14Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:14Z,,claim,,0.77,886582831,letmezfall,2021-07-30T16:42:14Z,1421149146090643456,retweet,https://twitter.com/Izze1122/status/1421149146090643456,,
,2021-07-30T16:42:16Z,,0.02,37336253,SeanBWolfPac21,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:16Z,,claim,,0.14,3400673061,zoey_bora,2021-07-30T16:42:16Z,1421149153166508032,retweet,https://twitter.com/SeanBWolfPac21/status/1421149153166508032,,
,2021-07-30T16:42:23Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:23Z,,claim,,0.04,82979357,kiddo_54,2021-07-30T16:42:23Z,1421149181356302337,retweet,https://twitter.com/Izze1122/status/1421149181356302337,,
,2021-07-30T16:42:24Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:24Z,,claim,,0.73,1605870060,w_kazumi1126,2021-07-30T16:42:24Z,1421149187421265920,retweet,https://twitter.com/Thai_SuperHero/status/1421149187421265920,,
,2021-07-30T16:42:26Z,,0.37,1244078858233577473,ExcelsiorLieber,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:26Z,,claim,,0.221796,1112366339631517701,WakandaWarning,2021-07-30T16:42:26Z,1421149194572738561,retweet,https://twitter.com/ExcelsiorLieber/status/1421149194572738561,,
,2021-07-30T16:42:27Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:27Z,,claim,,0.3,1230348681431388160,jsms38553700,2021-07-30T16:42:27Z,1421149200482545668,retweet,https://twitter.com/Izze1122/status/1421149200482545668,,
,2021-07-30T16:42:31Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:31Z,,claim,,0.36,1063850379970924544,k_rerhag3102,2021-07-30T16:42:31Z,1421149215766376451,retweet,https://twitter.com/Thai_SuperHero/status/1421149215766376451,,
,2021-07-30T16:42:31Z,,,1354926397219876865,8Odepps,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:31Z,,claim,,0.02,2506619447,anneluvsabel,2021-07-30T16:42:31Z,1421149215850483714,retweet,https://twitter.com/8Odepps/status/1421149215850483714,,
,2021-07-30T16:42:33Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:33Z,,claim,,0.393746,20050826,supersonofmars,2021-07-30T16:42:33Z,1421149223467298820,retweet,https://twitter.com/CultureCrave/status/1421149223467298820,,
,2021-07-30T16:42:33Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:33Z,,claim,,0.05,1141420549114982402,RAlcantarA113,2021-07-30T16:42:33Z,1421149223517491201,retweet,https://twitter.com/Izze1122/status/1421149223517491201,,
,2021-07-30T16:42:36Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:36Z,,claim,,0.07,702271295472402438,OffbeatCodex,2021-07-30T16:42:36Z,1421149235265916941,retweet,https://twitter.com/Izze1122/status/1421149235265916941,,
,2021-07-30T16:42:54Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:42:54Z,,claim,,0.39,347317131,_pngroxo,2021-07-30T16:42:54Z,1421149314588418051,retweet,https://twitter.com/Thai_SuperHero/status/1421149314588418051,,
,2021-07-30T16:43:00Z,,0.11,775355256410701824,GellertDepp,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:43:00Z,,claim,,0.65,1381189957100957697,Ieatherfvce,2021-07-30T16:43:00Z,1421149337380343809,retweet,https://twitter.com/GellertDepp/status/1421149337380343809,,
,2021-07-30T16:43:09Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:43:09Z,,claim,,0.1,1244421137683165187,Soleithegreat,2021-07-30T16:43:09Z,1421149376324542467,retweet,https://twitter.com/Izze1122/status/1421149376324542467,,
