id,id_str,user.screen_name
228483,1379699554849853440,OneLazyMD
228484,1379698946570919937,yxssdjeez
228485,1379698625501147136,rentier13
228486,1379698034276175872,TeriCarson
228487,1379697673314385921,WearingMeOut
228488,1379696348832927746,TeriCarson
228489,1379695365260242945,Angiex0101
228490,1379695328547442688,Hansen7Ane
228491,1379694257364156417,PrinConsuella_
228492,1379693361041444864,P60P45
228493,1379693250940973058,PrinConsuella_
228494,1379693130597990400,upwqls
228495,1379692361165443077,SmithAleh
228496,1379691801846632448,moni_grape
228497,1379691762483146753,LaroseNicolas
228498,1379690860514795525,loftlizard26
228499,1379690389599215616,Chris_Ruthless
228500,1379690364274049027,OpinionCaptain
228501,1379690173059981312,Hansen7Ane
228502,1379689355590180866,Suzanne77560800
228503,1379689170730414080,Hansen7Ane
228504,1379688726364819456,Hansen7Ane
228505,1379688447443537920,StevieJRaw
228506,1379688417206894592,joenghans
228507,1379687664253739010,CiaraFutalan
228508,1379687604707205124,StevieJRaw
228509,1379687416655532032,CiaraFutalan
228510,1379687283876622337,freudmercury
228511,1379687175592144896,CiaraFutalan
228512,1379686950685175810,CiaraFutalan
228513,1379686449193304065,P60P45
228514,1379686246453141508,CiaraFutalan
228515,1379686128509276161,CiaraFutalan
228516,1379685134446821379,LaroseNicolas
228517,1379684684502814720,epiphanybackup
228518,1379666631417192454,AravindsekharK
228519,1379665777926750210,nikkban
228520,1379665633844027392,RedSonja2015
228521,1379665245136773122,MATRIX_EXPRESS
228522,1379664474404057090,chloethepiano
228523,1379662900776812552,DeppSoldier_22
228524,1379662199015276546,advocacia_depp
228525,1379662177733328896,Silverrae4
228526,1379662175015469056,Silverrae4
228527,1379662173862002688,Silverrae4
228528,1379662023726784514,MalaysiaMgtow
228529,1379661739969507328,DennisDenuto4
228530,1379661274477387777,mariodlamora
228531,1379661170898993155,MotivatorNet2
228532,1379659337174544384,DeppSoldier_22
228533,1379658902921306115,ramless_v
228534,1379658593260146693,DeppSoldier_22
228535,1379658256168185856,1account6lifes
228536,1379657493215899648,TavoOzTorres
228537,1379656541230530567,RosePagaza
228538,1379654917464367104,peteypumpkin347
228539,1379654561405624320,DoomsdayWb
228540,1379653426557116417,tnshadylady
228541,1379652218136104962,Murjanitiktok
228542,1379652112284532738,DeppSoldier_22
228543,1379605564406304769,jayneb68910675
228544,1379605274852388867,Kris_Wils38
228545,1379605113413758978,MarleyBryant1
228546,1379604996644306947,Ninja9821
228547,1379604788933890061,AliceZ86866073
228548,1379604097301626882,PsychicMajor
228549,1379603990791475200,Angie93041757
228550,1379603893232009216,Ninja9821
228551,1379603776491896833,AnneVL82
228552,1379603374421647360,AliceZ86866073
228553,1379603191633952770,Kris_Wils38
228554,1379602677978529795,MakeSureToJig
228555,1379602435254190080,LouiseHatfiel16
228556,1379602202281402368,AliceZ86866073
228557,1379602190952755204,correctacon
228558,1379601548586668032,soplasticc
228559,1379599985428332549,marshmyers
228560,1379599679587975177,peatmuppet
228561,1379599601834020865,hexingjess
228562,1379599313186217990,DeppSoldier_22
228563,1379599209024913408,GemmaMu32914815
228564,1379597870605668352,cindy_york98
228565,1379597347257081857,WCmeshfighter
228566,1379596812705800193,Trixietrixie475
228567,1379595539365330946,WCmeshfighter
228568,1379593985807818753,strawhatdrew
228569,1379593128382971907,demon_sil1
228570,1379592623271387143,kocyigit1mm
228571,1379592474797178884,jenna_worry
228572,1379591885216448513,savvyrose1996
228573,1379591722766901253,IstanbulYoga
228574,1379590530611417091,N_atural_Ginger
228575,1379590490904002564,MauntelJeanette
228576,1379589597194166280,tappatappatappa
228577,1379589295103696897,SOOJINBAE123
228578,1379589201704980484,correctacon
228579,1379589022654283777,ligia_mul24
228580,1379587801268768770,johnnydepp_arg
228581,1379587681001279488,SeanBonau
228582,1379587433789071368,SeanBonau
228583,1379586837346402304,ambesheard
228584,1379586490435571715,TeriCarson
228585,1379586486471958528,cinepop
228586,1379586393723256832,TeriCarson
228587,1379586281210929156,centauri_27
228588,1379586210872590336,windycity_lover
228589,1379586159932751873,DeppSoldier_22
228590,1379585627608453121,youdoingtoomuch
228591,1379585389690753027,hermes41227587
228592,1379585227991957504,N_atural_Ginger
228593,1379585162657333260,Luna81832382
228594,1379584821706452993,lizaswallace
228595,1379584788164714496,purpledark1
228596,1379916153259188228,terrytabby
228597,1379915633379442691,Bottmignonanon
228598,1379915422489845764,DeppSoldier_22
228599,1379914727879495688,Amber010103
228600,1379914631150366720,1_robots
228601,1379914599005364225,xabbieeeex
228602,1379914229390663692,DrCatPanda
228603,1379913920685690891,juggy42
228604,1379913624823586816,JMuskratArts
228605,1379913575754571778,TeriCarson
228606,1379913318194941956,EthelWasTaken
228607,1379913254382800898,Mrs_A_Campbell
228608,1379913111335997441,TeriCarson
228609,1379912914853892098,KTN12201
228610,1379912885481177096,twistandshout77
228611,1379912879567220737,blackriddler02
228612,1379912856569778183,TristanCossio
228613,1379912782947180555,johndomand
228614,1379912264380248070,DeppSoldier_22
228615,1379912236756520961,Emmajb371
228616,1379912155064102918,TeriCarson
228617,1379912110189244417,Mewmewjusticef1
228618,1379911794739843073,TeriCarson
228619,1379911736128593920,DeppSoldier_22
228620,1379911626795663363,seedoftruth1
228621,1379911546919325698,PosiDonYT
228622,1379911166013677571,TeriCarson
228623,1379911028037849090,TeriCarson
228624,1379910980042432516,xdiordepp
228625,1379910756196622338,LaroseNicolas
228626,1379910636348575747,Mewmewjusticef1
228627,1379910340201308161,delloliod
228628,1379910339496701954,Mewmewjusticef1
228629,1379910332383170566,DeppSoldier_22
228630,1379909919499972612,richardnibbler3
228631,1379909872309919746,joaumgabrieu
228632,1379909601215275009,DeppSoldier_22
228633,1379909291352674309,Mewmewjusticef1
228634,1379909120434843648,AryaShorish
228635,1379908919758323712,Scookey2045
228636,1379908831304638467,TeriCarson
228637,1379908787214163973,MaraTahler
228638,1379908768771768324,TeriCarson
228639,1379908746667728896,richardnibbler3
228640,1379908706998099973,TeriCarson
228641,1379908436687785987,OlgaRom22
228642,1379908382719623168,JohnnysAngel3
228643,1379908339627401216,Cheoola
228644,1379908325324828675,Platoon1979
228645,1379908277014818818,TeriCarson
228646,1379908196987461634,TeriCarson
228647,1379908129530466305,velinejimenez
228648,1379908117421559813,HadleyBrooks1
228649,1379908107338457094,TeriCarson
228650,1379908021233594372,TeriCarson
228651,1379907887984742401,TeriCarson
228652,1379907854388371462,delloliod
228653,1379907793877016580,milko976
228654,1379907304317935619,plove2963
228655,1379907008615354378,Hansen7Ane
228656,1379906930244792324,HadleyBrooks1
228657,1379906919880622081,Ashcroft46
228658,1379906901937377286,Ashcroft46
228659,1379906747545030661,GraceShine0o
228660,1379906676229296132,sigyn_look
228661,1379906597762314244,Scookey2045
228662,1379906588908122112,GraceShine0o
228663,1379906554695196675,bobzilla_187
228664,1379906493059895303,jayneb68910675
228665,1379906397006102530,ElMarcusFreak
228666,1379906296812478465,BruceMatt24
228667,1379905812286603273,SNEAKPEEKCA
228668,1379905685614379009,johndomand
228669,1379905620191670273,ShowtimerHD
228670,1379905572770738179,Milo2346
228671,1379905104371974149,DeppSoldier_22
228672,1379905028677382151,Stephan76215148
228673,1379904957378363396,KTN12201
228674,1379904862549381120,jayneb68910675
228675,1379904853770657802,montselech
228676,1379904721062928396,JDJusticeProj
228677,1379904292358914050,DoubleR310
228678,1379903624248188932,jayneb68910675
228679,1379903472103985155,johndomand
228680,1379903387135713283,Nitinkapoor31
228681,1379903214330470402,KTN12201
228682,1379903143274803204,Astartiel
228683,1379903078216908805,johndomand
228684,1379903047518806025,twistandshout77
228685,1379902446814646272,milko976
