kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.regionRestriction.blocked,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,contentDetails.contentRating.ytRating
youtube#video,gbhUUgZ2Hn9kDWGmq6wW3R1eCTA,rgzD59jSeS4,2021-11-07T04:22:36Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Brian Laundrie: Sus Padres ALTERARON EVIDENCIA?! y sus Redes Sociales PREDIJERON el FINAL de Gabby?!,"Brian Laundrie: Sus Padres ALTERARON EVIDENCIA?! y sus Redes Sociales PREDIJERON el FINAL de Gabby?!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",https://i.ytimg.com/vi/rgzD59jSeS4/default.jpg,120,90,https://i.ytimg.com/vi/rgzD59jSeS4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rgzD59jSeS4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rgzD59jSeS4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/rgzD59jSeS4/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['brian laundrie', 'gabby petito', 'gaby petito caso', 'brian laundry', 'gaby petito español']",24,none,Brian Laundrie: Sus Padres ALTERARON EVIDENCIA?! y sus Redes Sociales PREDIJERON el FINAL de Gabby?!,"Brian Laundrie: Sus Padres ALTERARON EVIDENCIA?! y sus Redes Sociales PREDIJERON el FINAL de Gabby?!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",PT3M22S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,28875,674,0,143,
youtube#video,sNr73ANNM-NvGVzFfd_SvgZKgq8,RhNr5PFtCnw,2022-01-22T02:13:11Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Brian Laundrie CONFESÓ que ÉL LO HIZO!!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #ChrisLaundrie",https://i.ytimg.com/vi/RhNr5PFtCnw/default.jpg,120,90,https://i.ytimg.com/vi/RhNr5PFtCnw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RhNr5PFtCnw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RhNr5PFtCnw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/RhNr5PFtCnw/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español', 'robert kessler', 'cuaderno', 'notebook', 'roberta laundrie', 'steven bertolino', 'kylen schulte', 'utah', 'joe petito', 'documental en español', 'vivo']",24,none,Brian Laundrie CONFESÓ que ÉL LO HIZO!!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #ChrisLaundrie",PT2M1S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,13853,434,0,90,
youtube#video,QNeaeZrl2SY7YaZ-lon-JxivGPw,Rl9VyTYtXu4,2022-01-09T15:50:40Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Misteriosos Vídeos Sin Explicación [Parte 2],"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#VideosMisteriosos

Marcas de Tiempo:
Intro - 0:00
Aves Flotando en el Aire - 0:04
Aviones Invisibles - 1:38
Fallo en la Matrix - 3:33
La Rueda de Ezequiel - 5:26",https://i.ytimg.com/vi/Rl9VyTYtXu4/default.jpg,120,90,https://i.ytimg.com/vi/Rl9VyTYtXu4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Rl9VyTYtXu4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Rl9VyTYtXu4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Rl9VyTYtXu4/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'noticias', 'actualidad', 'noticiero', 'caso real', 'caso resuelto', 'caso sin resolver', 'caso abierto', 'caso cerrado', 'kentucky', 'videos misteriosos', 'videos sin explicacion', 'top videos misteriosos', 'misterios sin resolver']",24,none,Misteriosos Vídeos Sin Explicación [Parte 2],"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#VideosMisteriosos

Marcas de Tiempo:
Intro - 0:00
Aves Flotando en el Aire - 0:04
Aviones Invisibles - 1:38
Fallo en la Matrix - 3:33
La Rueda de Ezequiel - 5:26",PT8M4S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,2490,136,0,13,
youtube#video,VL-FAhnkegWstf7h89NRv7R2QSQ,rMH8tqsXXKc,2021-12-01T22:00:57Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Actualización III: Brian Laundrie | Un MACABRO CRIMEN Detrás | ¿Quién es Stephanie Crone-Overholts?,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",https://i.ytimg.com/vi/rMH8tqsXXKc/default.jpg,120,90,https://i.ytimg.com/vi/rMH8tqsXXKc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rMH8tqsXXKc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rMH8tqsXXKc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/rMH8tqsXXKc/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español']",24,none,Actualización III: Brian Laundrie | Un MACABRO CRIMEN Detrás | ¿Quién es Stephanie Crone-Overholts?,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",PT1M38S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,18563,493,0,54,
youtube#video,C-Mle-JYJkbuhIsaSUTa9Sm9vNo,rQEpmi-wJcI,2022-04-19T20:10:02Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Seguridad de Johnny Depp EXPONE las MENTIRAS de Amber Heard (VIDEO),"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",https://i.ytimg.com/vi/rQEpmi-wJcI/default.jpg,120,90,https://i.ytimg.com/vi/rQEpmi-wJcI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rQEpmi-wJcI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rQEpmi-wJcI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/rQEpmi-wJcI/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'noticias', 'johnny depp juicio', 'amber heard juicio', 'johnny depp trial', 'sean bett', 'seguridad de johnny depp', 'guardia de johnny depp', 'johnny depp lo ultimo', 'johnny depp juicio 2022', 'johnny depp vs amber heard español', 'johnny deep gana juicio', 'johnny depp juicio en vivo', 'johnny depp vs amber heard', 'johnny depp vs amber heard caso completo']",24,none,Seguridad de Johnny Depp EXPONE las MENTIRAS de Amber Heard (VIDEO),"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",PT9M9S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,654961,9379,0,578,
youtube#video,A3pmKLCmA4pw-UYKoahZ5xgMRao,rQOSWc1Hrfg,2021-10-27T17:31:20Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Está VIVO!! Ex novia de Brian Laundrie DECLARA en REDES (VIDEO),"Está VIVO!! Ex novia de Brian Laundrie DECLARA en REDES

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#BrianLaundrie #GabbyPetito",https://i.ytimg.com/vi/rQOSWc1Hrfg/default.jpg,120,90,https://i.ytimg.com/vi/rQOSWc1Hrfg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rQOSWc1Hrfg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rQOSWc1Hrfg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/rQOSWc1Hrfg/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['brian laundrie', 'gabby petito', 'gaby petito', 'brian laundrie novia', 'brian laundry noticias', 'brian laundrie ex novia', 'brian laundry ex enamorada', 'gaby petito noticias']",24,none,Está VIVO!! Ex novia de Brian Laundrie DECLARA en REDES (VIDEO),"Está VIVO!! Ex novia de Brian Laundrie DECLARA en REDES

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#BrianLaundrie #GabbyPetito",PT3M56S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,77619,2261,0,764,
youtube#video,Dq9uQygfipGlnX6dzS_txhwylVc,Rs_r5724YMA,2021-11-13T00:59:53Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,"Brian Laundrie: Los RESTOS Encontrados NO son de ÉL! HABLA Dog, el Cazarrecompensas!!","Brian Laundrie: Los RESTOS Encontrados NO son de ÉL! HABLA Dog, el Cazarrecompensas!!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#BrianLaundrie #GabbyPetito",https://i.ytimg.com/vi/Rs_r5724YMA/default.jpg,120,90,https://i.ytimg.com/vi/Rs_r5724YMA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Rs_r5724YMA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Rs_r5724YMA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Rs_r5724YMA/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['brian laundrie', 'gabby petito', 'gaby petito', 'brian laundry', 'dog', 'brian laundrie vivo', 'brian laundry esta vivo']",24,none,"Brian Laundrie: Los RESTOS Encontrados NO son de ÉL! HABLA Dog, el Cazarrecompensas!!","Brian Laundrie: Los RESTOS Encontrados NO son de ÉL! HABLA Dog, el Cazarrecompensas!!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#BrianLaundrie #GabbyPetito",PT4M34S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,50073,1536,0,325,
youtube#video,7lPh2EhtQSWE7FAJQXfuYpAFoyQ,RXAMZmDrcd4,2021-10-15T19:03:32Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Brian Laundrie ACUSADO? Bertolino RESPONDE y la HERMANA de Brian AMENAZADA,"El fiscal Estatal de Florida, Dave Aronberg, ha sugerido que ""los cargos de asesinato por la muerte de Gabby Petito son inminentes"".

Steven Bertolino, el abogado que representa a la familia Laundrie, arremetió contra Walsh, llamándolo  ""reliquia polvorienta"" y que está explotando la muerte de Gabby Petito para alimentar a su ego.

En medio de todo eso. El cuñado de Brian Laundrie pidió a los agentes del condado de Manatee, en Florida, aumentar las patrullas en su vecindario a mediados de septiembre después de que dijo que su familia recibió alarmantes amenazas.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#GabbyPetito #BrianLaundrie #StevenBertolino",https://i.ytimg.com/vi/RXAMZmDrcd4/default.jpg,120,90,https://i.ytimg.com/vi/RXAMZmDrcd4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RXAMZmDrcd4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RXAMZmDrcd4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/RXAMZmDrcd4/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['autopsia', 'estrangulamiento', 'feminicidio', 'carlton reserve', 'brian laundrie', 'gabby petito', 'el caso de gaby petito', 'brian laundrie acusado', 'brian laundrie encontrado', 'brian laundrie en mexico', 'brian laundrie en latinoamerica', 'brian laundrie visto', 'gabby petito autopsia', 'gaby petito estrangulamiento', 'brian laundrie busqueda', 'gaby petito hoy', 'steven bertolino', 'brian laundrie abogado', 'hermana de brian laundrie', 'cassie laundrie amenazada', 'hermana de brian laundrie amenazas']",24,none,Brian Laundrie ACUSADO? Bertolino RESPONDE y la HERMANA de Brian AMENAZADA,"El fiscal Estatal de Florida, Dave Aronberg, ha sugerido que ""los cargos de asesinato por la muerte de Gabby Petito son inminentes"".

Steven Bertolino, el abogado que representa a la familia Laundrie, arremetió contra Walsh, llamándolo  ""reliquia polvorienta"" y que está explotando la muerte de Gabby Petito para alimentar a su ego.

En medio de todo eso. El cuñado de Brian Laundrie pidió a los agentes del condado de Manatee, en Florida, aumentar las patrullas en su vecindario a mediados de septiembre después de que dijo que su familia recibió alarmantes amenazas.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#GabbyPetito #BrianLaundrie #StevenBertolino",PT3M11S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,14837,311,0,60,
youtube#video,snmhh2SC5chetGgw54ohgz31Zwo,RxWLweikcWw,2022-04-21T20:27:01Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Johnny Depp Narra Cómo Perdió la Punta de su Dedo,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",https://i.ytimg.com/vi/RxWLweikcWw/default.jpg,120,90,https://i.ytimg.com/vi/RxWLweikcWw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RxWLweikcWw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RxWLweikcWw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/RxWLweikcWw/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'noticias', 'johnny depp juicio', 'amber heard juicio', 'johnny depp trial', 'sean bett', 'seguridad de johnny depp', 'guardia de johnny depp', 'johnny depp lo ultimo', 'johnny depp juicio 2022', 'johnny depp vs amber heard español', 'johnny deep gana juicio', 'johnny depp juicio en vivo', 'johnny depp vs amber heard', 'johnny depp vs amber heard caso completo', 'johnny depp testifica', 'johnny depp declara']",24,none,Johnny Depp Narra Cómo Perdió la Punta de su Dedo,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",PT9M21S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,847026,4683,0,969,
youtube#video,58e9K7YoX6O7LeuAWAgpuo8_25g,S0Gh2Cdg0Cs,2022-02-22T18:02:36Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,4 ENTREVISTAS MUY PERTURBADORAS CON PSICÓPATAS *Solo audiencia adulta*,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#Entrevistas #Psicopatas #Asesinos",https://i.ytimg.com/vi/S0Gh2Cdg0Cs/default.jpg,120,90,https://i.ytimg.com/vi/S0Gh2Cdg0Cs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/S0Gh2Cdg0Cs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/S0Gh2Cdg0Cs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/S0Gh2Cdg0Cs/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'entrevistas a asesinos', 'entrevistas a asesinos en serie', 'entrevista a charles manson', 'entrevista susan atkins', 'entrevistas subtitulada', 'entrevista a psicopatas', 'psicopatas entrevista', 'entrevista asesinos', 'ted bundy entrevista subtitulada', 'charles manson subtitulado', 'charles manson español']",24,none,4 ENTREVISTAS MUY PERTURBADORAS CON PSICÓPATAS *Solo audiencia adulta*,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#Entrevistas #Psicopatas #Asesinos",PT17M22S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,460372,7678,0,611,
youtube#video,d8UyNE1QtvVDQMBYYZ1A0VQNG4M,s8VPRsrA6Ng,2021-02-02T15:11:45Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,El IMPACTANTE Caso de HOLLY BOBO (Real) | EssarRock,"Holly Bobo era una estudiante muy aplicada de Enfermería, no tenía problemas con nadie.
Una mañana común, como tantas otras, se alistó para ir a la Universidad.
Un hombre desconocido se acercó justo cuando ella salía de su casa.
Se fueron hacia el bosque y nunca más fue vista con vida.

CONOCE EL IMPACTANTE CASO DE HOLLY BOBO.

*************SUSCRÍBETE*******************

Subscríbete: https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#HollyBobo #CasoReal #CasoMisterioso",https://i.ytimg.com/vi/s8VPRsrA6Ng/default.jpg,120,90,https://i.ytimg.com/vi/s8VPRsrA6Ng/mqdefault.jpg,320,180,https://i.ytimg.com/vi/s8VPRsrA6Ng/hqdefault.jpg,480,360,https://i.ytimg.com/vi/s8VPRsrA6Ng/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/s8VPRsrA6Ng/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['holly bobo', 'Caso misterioso', 'caso real', 'caso sin resolver', 'misterio sin resolver', 'paranormal', 'asesinato sin resolver', 'miedo', 'terror', 'casos en español', 'EssarRock', 'essar', 'el asesinato de holly bobo', 'zach adams', 'la desaparicion de holly bobo', 'desapariciones sin resolver', 'casos no resueltos', 'documental en español', 'casos de desaparicion', 'asesinatos', 'familia bobo', 'casos reales', 'personas perdidas', 'el caso de holly bobo', 'Holly Bobo', 'caso holly bobo']",24,none,El IMPACTANTE Caso de HOLLY BOBO (Real) | EssarRock,"Holly Bobo era una estudiante muy aplicada de Enfermería, no tenía problemas con nadie.
Una mañana común, como tantas otras, se alistó para ir a la Universidad.
Un hombre desconocido se acercó justo cuando ella salía de su casa.
Se fueron hacia el bosque y nunca más fue vista con vida.

CONOCE EL IMPACTANTE CASO DE HOLLY BOBO.

*************SUSCRÍBETE*******************

Subscríbete: https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#HollyBobo #CasoReal #CasoMisterioso",PT19M41S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,9778,396,0,26,
