created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,possibly_sensitive,retweeted_status,extended_entities
2021-02-11 22:27:46+00:00,1359992551709822977,1359992551709822976,"Oops.  Missed
#WeStandWithJohnnyDepp",False,"[0, 36]","{'hashtags': [{'text': 'WeStandWithJohnnyDepp', 'indices': [14, 36]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,et,,,,,,,
2021-02-11 22:26:26+00:00,1359992217557950465,1359992217557950464,"@DeppMovieNight @xuugu It didn't get good reviews at the time if I recall.  I enjoyed it though and I found JD actually quite scary in this.  Definitely worth watching I would say.
#DeppMovieNight  #istandwithjohnnydepp  #JusticeForJohnnyDepp",False,"[23, 242]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [181, 196]}, {'text': 'istandwithjohnnydepp', 'indices': [198, 219]}, {'text': 'JusticeForJohnnyDepp', 'indices': [221, 242]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DeppMovieNight', 'name': 'Depp Movie Night', 'id': 1340319448113274882, 'id_str': '1340319448113274882', 'indices': [0, 15]}, {'screen_name': 'xuugu', 'name': 'XU- The GLORIOUS EVOLUTION🏴\u200d☠️', 'id': 4594921664, 'id_str': '4594921664', 'indices': [16, 22]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3599641378839142e+18,1.3599641378839142e+18,1.340319448113275e+18,1.340319448113275e+18,DeppMovieNight,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,2,False,False,en,,,,,,,
2021-02-11 21:23:10+00:00,1359976296810487818,1359976296810487808,"@xuugu @DeppMovieNight It's a spoof.  It's supposed to make you cringe 🤣
#DeppMovieNight  #JusticeForJohnnyDepp",False,"[23, 111]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [73, 88]}, {'text': 'JusticeForJohnnyDepp', 'indices': [90, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'xuugu', 'name': 'XU- The GLORIOUS EVOLUTION🏴\u200d☠️', 'id': 4594921664, 'id_str': '4594921664', 'indices': [0, 6]}, {'screen_name': 'DeppMovieNight', 'name': 'Depp Movie Night', 'id': 1340319448113274882, 'id_str': '1340319448113274882', 'indices': [7, 22]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3599742858304635e+18,1.3599742858304635e+18,4594921664.0,4594921664.0,xuugu,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en,,,,,,,
2021-02-11 21:14:21+00:00,1359974075720994823,1359974075720994816,@DeppMovieNight @xuugu Which is the other one you haven't seen.,False,"[23, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DeppMovieNight', 'name': 'Depp Movie Night', 'id': 1340319448113274882, 'id_str': '1340319448113274882', 'indices': [0, 15]}, {'screen_name': 'xuugu', 'name': 'XU- The GLORIOUS EVOLUTION🏴\u200d☠️', 'id': 4594921664, 'id_str': '4594921664', 'indices': [16, 22]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3599641378839142e+18,1.3599641378839142e+18,1.340319448113275e+18,1.340319448113275e+18,DeppMovieNight,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en,,,,,,,
2021-02-11 20:33:44+00:00,1359963856597118976,1359963856597118976,"@DeppMovieNight Just about to start The Astronaut's Wife, which will be my 7th movie.  There may be time for one more.
#DeppMovieNight  #JusticeForJohnnyDepp",False,"[16, 157]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [119, 134]}, {'text': 'JusticeForJohnnyDepp', 'indices': [136, 157]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DeppMovieNight', 'name': 'Depp Movie Night', 'id': 1340319448113274882, 'id_str': '1340319448113274882', 'indices': [0, 15]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.359955038865662e+18,1.359955038865662e+18,1.340319448113275e+18,1.340319448113275e+18,DeppMovieNight,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,6,False,False,en,,,,,,,
2021-02-11 18:26:17+00:00,1359931779797368833,1359931779797368832,#JusticeforJohnnyDepp is trending in England.,False,"[0, 45]","{'hashtags': [{'text': 'JusticeforJohnnyDepp', 'indices': [0, 21]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-02-11 17:54:23+00:00,1359923752985915394,1359923752985915392,"And moving on to film no. 6 ... Chocolat.
#DeppMovieNight  #PROUDOFDEPPFANS #JusticeforJohnnyDepp",False,"[0, 97]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [42, 57]}, {'text': 'PROUDOFDEPPFANS', 'indices': [59, 75]}, {'text': 'JusticeforJohnnyDepp', 'indices': [76, 97]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en,,,,,,,
2021-02-11 16:12:25+00:00,1359898093156782080,1359898093156782080,"@DeppMovieNight Film no. 5 is the delightful Benny and Joon.
#DeppMovieNight #JusticeforJohnnyDepp",False,"[16, 98]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [61, 76]}, {'text': 'JusticeforJohnnyDepp', 'indices': [77, 98]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DeppMovieNight', 'name': 'Depp Movie Night', 'id': 1340319448113274882, 'id_str': '1340319448113274882', 'indices': [0, 15]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3598853938696274e+18,1.3598853938696274e+18,1.340319448113275e+18,1.340319448113275e+18,DeppMovieNight,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,5,False,False,en,,,,,,,
2021-02-11 14:53:46+00:00,1359878298969505794,1359878298969505792,Private Resort now playing.  We've just had the nude scene!!! #DeppMovieNight #Deppruary #JusticeForJohhnyDepp,False,"[0, 110]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [62, 77]}, {'text': 'Deppruary', 'indices': [78, 88]}, {'text': 'JusticeForJohhnyDepp', 'indices': [89, 110]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-02-11 14:41:28+00:00,1359875202876919809,1359875202876919808,"Film No. 4 Private Resort.  OK, it's not great cinema but it is the only film in which JD appears .... naked!",False,"[0, 109]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-02-11 11:34:23+00:00,1359828120979783683,1359828120979783680,"And film number 3 is POTC Salazar's Revenge/Dead Men Tell No Tales
#DeppMovieNight #Deppruary #JusticeForJohnnyDepp",False,"[0, 115]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [67, 82]}, {'text': 'Deppruary', 'indices': [83, 93]}, {'text': 'JusticeForJohnnyDepp', 'indices': [94, 115]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1,2,False,False,en,,,,,,,
2021-02-11 10:07:45+00:00,1359806321957158912,1359806321957158912,"Moving on to Cry Baby
#DeppMovieNight #PROUDOFDEPPFANS #JusticeForJohnnyDepp",False,"[0, 76]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [22, 37]}, {'text': 'PROUDOFDEPPFANS', 'indices': [38, 54]}, {'text': 'JusticeForJohnnyDepp', 'indices': [55, 76]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,11,23,False,False,en,,,,,,,
2021-02-11 09:03:43+00:00,1359790207646760960,1359790207646760960,"Starting with Mordecai.
#JusticeForJohnnyDepp #Deppruary #DeppMovieNight",False,"[0, 72]","{'hashtags': [{'text': 'JusticeForJohnnyDepp', 'indices': [24, 45]}, {'text': 'Deppruary', 'indices': [46, 56]}, {'text': 'DeppMovieNight', 'indices': [57, 72]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
