id,user,support_count,offense_count,support_score,category,client_id,timestamp,analysis_total_tweets,unbiased_count
33708,@JasonOlympics,0,1,0.0,Offender,1,2021-07-21 14:51:26.989607,1,0
33709,@naomisaranga,0,1,0.0,Offender,1,2021-07-21 14:51:28.924129,1,0
33710,@depphead4ever9,0,1,0.0,Offender,1,2021-07-21 15:28:03.154860,1,0
33711,@dubengeldu,0,0,0.5,None,1,2021-07-21 15:32:08.621885,1,1
33712,@alphamom05,0,0,0.5,None,1,2021-07-21 16:08:41.789024,1,1
33713,@Amirul_onlyme,0,1,0.0,Offender,1,2021-07-21 16:14:56.465849,1,0
33714,@JohanvanDamme6,0,0,0.5,None,1,2021-07-21 16:54:21.955407,1,1
33715,@nonchalantpear,0,1,0.0,Offender,1,2021-07-21 16:54:26.522445,1,0
33716,@HossasBitch81,0,0,0.5,None,1,2021-07-21 16:54:30.964965,1,1
33717,@alderson_harley,2,0,1.0,Supporter,1,2021-07-21 16:54:34.979702,2,0
33718,@hannahprevett,0,0,0.5,None,1,2021-07-21 16:54:42.343044,1,1
33719,@Blue_Rose_71,0,1,0.0,Offender,1,2021-07-21 16:54:47.397665,1,0
33720,@YoungDiffi,0,1,0.0,Offender,1,2021-07-21 16:54:49.186426,1,0
33721,@OverRainbow029,0,0,0.5,None,1,2021-07-21 16:58:17.958761,1,1
33722,@alwaysadepphead,0,1,0.0,Offender,1,2021-07-21 18:09:50.352883,1,0
33723,@IAmOroro,0,9,0.0,Offender,1,2021-07-21 18:13:15.443310,14,5
33724,@gxlad_,0,0,0.5,None,1,2021-07-21 18:13:19.555385,1,1
33725,@ricosbutthole,0,0,0.5,None,1,2021-07-21 18:13:25.097267,1,1
33726,@Hikkicornmori,0,0,0.5,None,1,2021-07-21 18:13:27.817520,1,1
33727,@Thethingscom,0,0,0.5,None,1,2021-07-21 18:13:47.885881,1,1
33728,@TraumBondPod,0,1,0.0,Offender,1,2021-07-21 18:13:56.849028,1,0
33729,@AmberLMAguilera,0,0,0.5,None,1,2021-07-21 18:14:02.811005,1,1
33730,@sasha_mikka,0,11,0.0,Offender,1,2021-07-21 18:52:55.273430,12,1
33731,@lassador,0,1,0.0,Offender,1,2021-07-21 19:17:31.828666,1,0
33732,@assassin66666,0,1,0.0,Offender,1,2021-07-21 19:32:51.347340,1,0
33733,@deppsauvage,0,1,0.0,Offender,1,2021-07-21 19:56:17.777123,1,0
33734,@JaguarDoII,0,1,0.0,Offender,1,2021-07-21 20:11:35.336745,1,0
33735,@cirogalli,0,1,0.0,Offender,1,2021-07-21 20:11:42.402909,1,0
33736,@RebelLionInc,0,0,0.5,None,1,2021-07-21 20:11:46.070342,1,1
33737,@svmniac,1,0,1.0,Supporter,1,2021-07-21 20:11:52.407613,1,0
33738,@JDeppGuitar,0,1,0.0,Offender,1,2021-07-21 21:14:06.269012,1,0
33739,@HollenPictures,0,1,0.0,Offender,1,2021-07-21 21:29:43.127928,1,0
33740,@DtBurnin,0,1,0.0,Offender,1,2021-07-21 21:29:49.945465,1,0
33741,@LdnOntBikeCafe,0,1,0.0,Offender,1,2021-07-21 21:29:52.807596,1,0
33742,@Hikari_Uragiri,0,0,0.5,None,1,2021-07-21 21:29:58.209970,1,1
33743,@jenifer_rayne,0,0,0.5,None,1,2021-07-21 22:08:13.553768,1,1
33744,@LillyLy220,0,1,0.0,Offender,1,2021-07-21 22:08:35.748677,1,0
33745,@klaus_snicket,0,1,0.0,Offender,1,2021-07-21 22:08:37.579075,1,0
33746,@ZxckSnyder,1,0,1.0,Supporter,1,2021-07-21 22:08:44.489015,1,0
33747,@LosLazyMustache,0,1,0.0,Offender,1,2021-07-21 22:47:09.725456,1,0
33748,@Thelegendnever2,1,15,0.0625,Offender,1,2021-07-21 22:47:12.536828,20,4
33749,@NickMilnerPhoto,0,1,0.0,Offender,1,2021-07-21 22:47:14.513154,1,0
33750,@RoxieReads,1,0,1.0,Supporter,1,2021-07-21 22:47:21.432860,1,0
33751,@thcrvaI,0,1,0.0,Offender,1,2021-07-21 22:47:29.759147,1,0
33752,@wildbitchcraft,0,0,0.5,None,1,2021-07-21 22:47:32.852645,1,1
33753,@fwoomp,0,0,0.5,None,1,2021-07-21 22:47:42.066979,1,1
33754,@JoniCompton19,0,1,0.0,Offender,1,2021-07-21 22:47:48.745431,2,1
33755,@BeautyHeathen,0,0,0.5,None,1,2021-07-21 22:48:03.605938,1,1
33756,@SoyManuSalazar,0,1,0.0,Offender,1,2021-07-21 23:26:04.752664,1,0
33757,@UwlBrown,0,1,0.0,Offender,1,2021-07-21 23:26:19.106178,1,0
33758,@ElizabethHCons1,0,1,0.0,Offender,1,2021-07-22 00:01:12.186616,1,0
33759,@mattnelson169,0,0,0.5,None,1,2021-07-22 00:05:00.653062,1,1
33760,@portbowen,0,0,0.5,None,1,2021-07-22 00:05:03.501006,1,1
33761,@stevecarolan,0,0,0.5,None,1,2021-07-22 00:05:08.923410,1,1
33762,@Shine_951,0,1,0.0,Offender,1,2021-07-22 00:05:37.851441,1,0
33763,@RaulSaavedra6,0,1,0.0,Offender,1,2021-07-22 00:05:47.376423,1,0
33764,@BKRY69,0,2,0.0,Offender,1,2021-07-22 00:05:48.294741,2,0
33765,@CoffinCat18,0,1,0.0,Offender,1,2021-07-22 00:05:55.024691,1,0
33766,@Dareal2010egh,0,1,0.0,Offender,1,2021-07-22 00:29:21.654035,1,0
33767,@BenkersBen,0,0,0.5,None,1,2021-07-22 00:44:16.825980,2,2
33768,@CronosTruth,1,0,1.0,Supporter,1,2021-07-22 00:44:26.674845,1,0
33769,@0346Guille,0,1,0.0,Offender,1,2021-07-22 00:44:29.272878,1,0
33770,@KarenRollings3,0,0,0.5,None,1,2021-07-22 00:44:31.946651,1,1
33771,@jonnex05_,0,0,0.5,None,1,2021-07-22 02:00:57.304798,1,1
33772,@Aye_Scotty,0,1,0.0,Offender,1,2021-07-22 02:00:59.929920,1,0
33773,@erinbeesknucks,1,0,1.0,Supporter,1,2021-07-22 02:01:04.735311,1,0
33774,@prudencehasfun,0,1,0.0,Offender,1,2021-07-22 02:35:51.938623,1,0
33775,@darkargo1236,0,1,0.0,Offender,1,2021-07-22 03:03:16.322676,1,0
33776,@LegendarySuperC,0,0,0.5,None,1,2021-07-22 03:18:19.842266,1,1
33777,@Tazadecine,0,1,0.0,Offender,1,2021-07-22 03:18:22.860257,1,0
33778,@voidrobvrts,0,0,0.5,None,1,2021-07-22 03:18:57.495255,1,1
33779,@MonikaDeletes,0,1,0.0,Offender,1,2021-07-22 03:18:59.285290,1,0
33780,@Lunalovesoreos,0,1,0.0,Offender,1,2021-07-22 04:35:27.264051,1,0
33781,@randy10293,1,0,1.0,Supporter,1,2021-07-22 04:35:31.806645,1,0
33782,@pota_ho,0,0,0.5,None,1,2021-07-22 04:35:33.634817,1,1
33783,@Lesanti79,0,1,0.0,Offender,1,2021-07-22 04:35:37.556289,1,0
33784,@BobbieA70731401,0,6,0.0,Offender,1,2021-07-22 04:59:22.133723,7,1
33785,@smartcelebwall,2,1,0.6666666666666666,Supporter,1,2021-07-22 05:13:58.897700,3,0
33786,@SUNNYYY_D,0,1,0.0,Offender,1,2021-07-22 05:14:00.724641,1,0
33787,@Socialist0215,1,1,0.5,None,1,2021-07-22 05:52:25.909482,2,0
33788,@ProtocolsXavier,0,1,0.0,Offender,1,2021-07-22 05:52:37.074186,1,0
33789,@genzrightwinger,0,0,0.5,None,1,2021-07-22 05:52:39.805735,1,1
33790,@Emeraldfyre12,0,1,0.0,Offender,1,2021-07-22 05:52:41.729392,1,0
33791,@wingman714,0,0,0.5,None,1,2021-07-22 06:32:02.038239,1,1
33792,@quelitaperez,0,1,0.0,Offender,1,2021-07-22 06:32:07.524307,1,0
33793,@mirandaisrisen,0,1,0.0,Offender,1,2021-07-22 06:32:09.504028,1,0
33794,@24thcenturydude,0,0,0.5,None,1,2021-07-22 06:32:14.582367,1,1
33795,@Gabby66982942,0,1,0.0,Offender,1,2021-07-22 07:49:23.264900,1,0
33796,@kat_budd,0,0,0.5,None,1,2021-07-22 07:53:23.310658,1,1
33797,@AeroShard,0,1,0.0,Offender,1,2021-07-22 07:53:26.959195,1,0
33798,@TomTheLewdgend,0,0,0.5,None,1,2021-07-22 07:53:29.916124,1,1
33799,@BulmaAnd,0,1,0.0,Offender,1,2021-07-22 07:53:33.036708,2,1
33800,@mumbojig,0,0,0.5,None,1,2021-07-22 07:53:35.033198,1,1
33801,@JANGK1YONG,0,0,0.5,None,1,2021-07-22 07:53:36.940608,1,1
33802,@jt_shadow35,1,1,0.5,None,1,2021-07-22 09:13:42.692638,4,2
33803,@YouflyCom,0,0,0.5,None,1,2021-07-22 09:54:06.671106,1,1
33804,@heidi2211notts,0,0,0.5,None,1,2021-07-22 09:54:08.624865,1,1
33805,@Sahardepp,0,16,0.0,Offender,1,2021-07-22 10:58:59.643618,17,1
33806,@Natalie81721618,0,0,0.5,None,1,2021-07-22 11:15:35.716475,1,1
33807,@lostatcoreplays,0,0,0.5,None,1,2021-07-22 11:57:55.421544,1,1
33808,@le__spark,0,0,0.5,None,1,2021-07-22 11:58:02.360506,1,1
33809,@marsh_mallowing,0,1,0.0,Offender,1,2021-07-22 11:58:07.320179,1,0
33810,@TheChrisSalazar,1,1,0.5,None,1,2021-07-22 11:58:08.254749,2,0
33811,@mrsrachelohara,0,1,0.0,Offender,1,2021-07-22 11:58:09.795627,1,0
33812,@pablofluiters,0,1,0.0,Offender,1,2021-07-22 11:58:18.556620,1,0
33813,@PEXYVERSE,0,1,0.0,Offender,1,2021-07-22 11:58:28.557922,1,0
33814,@ombranox,0,1,0.0,Offender,1,2021-07-22 11:58:30.746875,1,0
33815,@AbhayGu57443856,0,2,0.0,Offender,1,2021-07-22 12:23:37.850303,2,0
33816,@ChellebyGirl77,0,1,0.0,Offender,1,2021-07-22 12:40:57.180047,1,0
33817,@PatricProAuthor,0,0,0.5,None,1,2021-07-22 12:51:07.448139,1,1
33818,@MelissaJeanSays,0,0,0.5,None,1,2021-07-22 12:51:10.081569,1,1
33819,@ilovejohnnydp,0,1,0.0,Offender,1,2021-07-22 13:06:49.888796,1,0
33820,@EssOpie,0,1,0.0,Offender,1,2021-07-22 14:05:57.164874,1,0
33821,@MgtowRadical,0,1,0.0,Offender,1,2021-07-22 14:06:04.721743,1,0
33822,@Aidantequiero,0,1,0.0,Offender,1,2021-07-22 14:06:06.574838,1,0
33823,@Fauxrage7,0,1,0.0,Offender,1,2021-07-22 14:06:09.489305,1,0
33824,@SeasickWaves_DV,0,1,0.0,Offender,1,2021-07-22 14:06:11.390148,1,0
33825,@alicjajohnson,0,0,0.5,None,1,2021-07-22 14:06:13.912907,1,1
33826,@Raising_KAYne,0,1,0.0,Offender,1,2021-07-22 14:47:52.765710,1,0
33827,@DMan1452,0,1,0.0,Offender,1,2021-07-22 14:47:57.287827,1,0
33828,@mywaywardsonsuk,0,1,0.0,Offender,1,2021-07-22 14:48:01.899716,1,0
33829,@Alfred_Lnd,0,1,0.0,Offender,1,2021-07-22 15:13:27.698348,1,0
33830,@JustAnotherGa,0,1,0.0,Offender,1,2021-07-22 15:13:30.276883,1,0
33831,@teksolo77,0,0,0.5,None,1,2021-07-22 15:29:11.992000,1,1
33832,@chanelleeoharax,0,1,0.0,Offender,1,2021-07-22 15:29:13.863773,1,0
33833,@sussannegibbs,0,0,0.5,None,1,2021-07-22 15:29:20.215934,1,1
33834,@sarasalazar,0,1,0.0,Offender,1,2021-07-22 15:29:26.971842,1,0
33835,@DeFilmBlog,1,0,1.0,Supporter,1,2021-07-22 16:09:00.402457,1,0
33836,@StopSurrogacy,0,0,0.5,None,1,2021-07-22 16:09:08.811213,1,1
33837,@sandgirl_nicky,0,1,0.0,Offender,1,2021-07-22 16:09:21.754059,1,0
33838,@ZeusBoyOfficial,0,1,0.0,Offender,1,2021-07-22 16:09:24.628229,1,0
33839,@HDpridex,0,0,0.5,None,1,2021-07-22 16:09:26.641735,1,1
33840,@MaryPocrnic,0,0,0.5,None,1,2021-07-22 16:09:35.179603,1,1
33841,@Spontanousweir1,0,1,0.0,Offender,1,2021-07-22 17:15:35.940545,1,0
33842,@Myhusbandthink1,0,25,0.0,Offender,1,2021-07-22 17:23:59.226367,31,6
33843,@EmmaKMc4,0,1,0.0,Offender,1,2021-07-22 17:24:09.412844,1,0
33844,@ManaBytee,0,1,0.0,Offender,1,2021-07-22 17:27:47.005102,1,0
33845,@Ossal242,0,1,0.0,Offender,1,2021-07-22 17:27:59.262220,1,0
33846,@SkarsJoy,0,1,0.0,Offender,1,2021-07-22 18:07:12.599237,1,0
33847,@TinaMLewis,0,1,0.0,Offender,1,2021-07-22 18:07:21.328311,1,0
33848,@Roba_Queso,0,0,0.5,None,1,2021-07-22 18:07:24.908049,1,1
33849,@Chin280326869,0,0,0.5,None,1,2021-07-22 18:07:31.275546,1,1
33850,@Croc_Block,0,1,0.0,Offender,1,2021-07-22 18:46:55.324107,1,0
33851,@jessicamarrie__,0,2,0.0,Offender,1,2021-07-22 18:46:58.000344,2,0
33852,@Alekzei8,0,1,0.0,Offender,1,2021-07-22 18:47:00.256973,1,0
33853,@LILISROSEE,0,1,0.0,Offender,1,2021-07-22 18:47:07.144462,1,0
33854,@ChokeMeChimmy,0,1,0.0,Offender,1,2021-07-22 18:47:08.914935,1,0
33855,@DameElizabethTaylor,0,0,0.5,None,1,2021-07-22 18:47:15.153169,1,1
33856,@KristinBFritts,0,1,0.0,Offender,1,2021-07-22 19:25:12.533367,1,0
33857,@SchweitzerMan,0,1,0.0,Offender,1,2021-07-22 19:25:23.871064,1,0
33858,@Scoutdwriter,0,2,0.0,Offender,1,2021-07-22 19:33:32.144841,2,0
33859,@BakarMona,0,1,0.0,Offender,1,2021-07-22 19:33:37.422446,1,0
33860,@4D_FilmFest,0,1,0.0,Offender,1,2021-07-22 19:51:09.932030,1,0
33861,@AstroGirlMarie,0,1,0.0,Offender,1,2021-07-22 20:04:23.011088,1,0
33862,@jolynsuii,0,1,0.0,Offender,1,2021-07-22 20:04:28.641555,1,0
33863,@CARandDRIVER,0,0,0.5,None,1,2021-07-22 20:41:31.661353,2,2
33864,@ILYWAYV,0,2,0.0,Offender,1,2021-07-22 20:43:07.859654,2,0
33865,@MaddieSantosxxx,0,1,0.0,Offender,1,2021-07-22 20:43:25.371704,1,0
33866,@ofphaselock,0,1,0.0,Offender,1,2021-07-22 21:21:26.355117,1,0
33867,@realENHolloway,0,2,0.0,Offender,1,2021-07-22 21:21:29.174358,3,1
33868,@nirvana1971,0,1,0.0,Offender,1,2021-07-22 21:21:55.167438,1,0
33869,@ken9hin,0,1,0.0,Offender,1,2021-07-22 21:22:03.398850,1,0
33870,@MotherSquid,0,1,0.0,Offender,1,2021-07-22 21:45:39.238593,1,0
33871,@Cameron87401503,0,5,0.0,Offender,1,2021-07-22 22:00:50.760493,5,0
33872,@moonlightscam,1,0,1.0,Supporter,1,2021-07-22 22:00:58.957210,1,0
33873,@im_the_vaccine,0,0,0.5,None,1,2021-07-22 22:01:00.990117,1,1
33874,@naidollasign_,0,1,0.0,Offender,1,2021-07-22 22:01:08.489503,1,0
33875,@Sstepphhany,0,1,0.0,Offender,1,2021-07-22 22:01:10.286323,1,0
33876,@robstrider2021,0,2,0.0,Offender,1,2021-07-22 22:01:16.748181,2,0
33877,@Jazzy_Dawn0916,0,10,0.0,Offender,1,2021-07-22 22:28:17.161224,10,0
33878,@ComicDuhComic,0,0,0.5,None,1,2021-07-22 22:40:15.679886,1,1
33879,@myrainbow85,0,1,0.0,Offender,1,2021-07-22 22:40:31.866963,1,0
33880,@lwthadids91,0,1,0.0,Offender,1,2021-07-22 22:40:44.756660,1,0
33881,@DaveClift_,0,1,0.0,Offender,1,2021-07-22 22:40:48.433932,1,0
33882,@MrNastyBear,0,1,0.0,Offender,1,2021-07-22 23:19:32.576694,1,0
33883,@HarlaarJ,1,0,1.0,Supporter,1,2021-07-22 23:19:41.105351,5,4
33884,@il2cliff,0,1,0.0,Offender,1,2021-07-22 23:19:49.592191,1,0
33885,@TruthFairyLand,0,3,0.0,Offender,1,2021-07-22 23:27:49.507324,4,1
33886,@_casey_101,0,0,0.5,None,1,2021-07-22 23:27:56.817220,2,2
33887,@DcSensai,0,1,0.0,Offender,1,2021-07-22 23:43:43.264002,1,0
33888,@Akashi_stalin,0,1,0.0,Offender,1,2021-07-22 23:43:49.915775,1,0
33889,@ghofran23012721,0,1,0.0,Offender,1,2021-07-22 23:54:58.470098,1,0
33890,@ghostmanatee,1,0,1.0,Supporter,1,2021-07-22 23:58:55.299966,1,0
33891,@Cyane64,0,1,0.0,Offender,1,2021-07-23 00:37:13.452602,1,0
33892,@changethechoon,1,4,0.2,Offender,1,2021-07-23 00:37:27.462138,7,2
33893,@EffedUpSuperman,1,0,1.0,Supporter,1,2021-07-23 00:37:34.678387,1,0
33894,@PeanutFarmers,0,0,0.5,None,1,2021-07-23 01:15:32.919224,1,1
33895,@RageOfRoses,0,1,0.0,Offender,1,2021-07-23 01:17:09.948025,1,0
33896,@LOKISValkyrie1,0,1,0.0,Offender,1,2021-07-23 01:17:13.885782,1,0
33897,@TomNovotn4,0,0,0.5,None,1,2021-07-23 01:17:15.816672,1,1
33898,@BNezamoodeen,0,1,0.0,Offender,1,2021-07-23 01:17:18.295850,1,0
33899,@ChaddLast,0,1,0.0,Offender,1,2021-07-23 01:55:45.328629,1,0
33900,@AmazonCan,0,0,0.5,None,1,2021-07-23 01:55:47.435355,1,1
33901,@KarenKucinski3,0,34,0.0,Offender,1,2021-07-23 02:31:58.025279,36,2
33902,@ATT,0,0,0.5,None,1,2021-07-23 02:33:15.724333,2,2
33903,@Ezionavarro79,0,1,0.0,Offender,1,2021-07-23 02:35:38.120608,1,0
33904,@zeitgeekst,0,1,0.0,Offender,1,2021-07-23 02:35:58.887860,1,0
33905,@The_One_Nerd,0,0,0.5,None,1,2021-07-23 03:14:26.561150,1,1
33906,@ladybundlebrent,0,1,0.0,Offender,1,2021-07-23 03:14:49.106134,1,0
33907,@RachGalarneau,0,1,0.0,Offender,1,2021-07-23 03:38:15.622277,1,0
33908,@AdventureKartz,0,0,0.5,None,1,2021-07-23 03:53:43.085019,1,1
33909,@Noname141804962,0,1,0.0,Offender,1,2021-07-23 03:53:46.031049,2,1
33910,@memeist_boi,0,0,0.5,None,1,2021-07-23 04:32:48.420625,1,1
33911,@PanicBig,0,0,0.5,None,1,2021-07-23 04:32:50.478091,1,1
33912,@MundiStupor,0,1,0.0,Offender,1,2021-07-23 05:11:12.406186,1,0
33913,@HamedaniKaveh,0,1,0.0,Offender,1,2021-07-23 05:11:14.736120,1,0
33914,@lagimakanngab,0,1,0.0,Offender,1,2021-07-23 05:11:21.802433,1,0
33915,@BPGC_,1,0,1.0,Supporter,1,2021-07-23 05:11:24.378781,1,0
33916,@Jason32697127,0,0,0.5,None,1,2021-07-23 05:11:26.335057,1,1
33917,@SteveFisherTV,1,0,1.0,Supporter,1,2021-07-23 05:11:28.145755,1,0
33918,@CaiodosSantosO1,0,1,0.0,Offender,1,2021-07-23 05:34:22.242316,1,0
33919,@TheTulipz,0,10,0.0,Offender,1,2021-07-23 06:25:44.241803,11,1
33920,@MedyaMilliyetci,1,0,1.0,Supporter,1,2021-07-23 06:29:46.391609,1,0
33921,@TheTrueBub777,0,0,0.5,None,1,2021-07-23 06:29:53.103085,1,1
33922,@MadTeaPartyy,0,2,0.0,Offender,1,2021-07-23 06:54:46.612110,2,0
33923,@tiasavanna,0,1,0.0,Offender,1,2021-07-23 07:06:22.229347,1,0
33924,@im_AWARA,0,1,0.0,Offender,1,2021-07-23 07:47:43.048469,2,1
33925,@bence_abbey,0,0,0.5,None,1,2021-07-23 07:51:45.876724,1,1
33926,@K1LLER0FHAWK1NS,0,1,0.0,Offender,1,2021-07-23 07:51:48.026937,1,0
33927,@FarvaRangers,0,1,0.0,Offender,1,2021-07-23 08:32:49.958398,1,0
33928,@miucciasyra,0,1,0.0,Offender,1,2021-07-23 08:32:59.303747,1,0
33929,@DeppIsabela,0,1,0.0,Offender,1,2021-07-23 08:33:01.331209,1,0
33930,@NewGodAzrael,0,1,0.0,Offender,1,2021-07-23 08:33:03.349797,1,0
33931,@resistance_lady,0,1,0.0,Offender,1,2021-07-23 08:33:05.244364,1,0
33932,@ambrosiacaro,1,0,1.0,Supporter,1,2021-07-23 08:33:07.210229,1,0
33933,@Beaoh11,0,1,0.0,Offender,1,2021-07-23 09:55:13.453446,1,0
33934,@Doggo_frogg,0,1,0.0,Offender,1,2021-07-23 10:35:30.680537,1,0
33935,@sweetlydepp,0,2,0.0,Offender,1,2021-07-23 11:12:02.247565,2,0
33936,@GoodhewThomas,0,1,0.0,Offender,1,2021-07-23 11:52:18.932506,1,0
33937,@spicydijon_,0,0,0.5,None,1,2021-07-23 12:37:20.365368,1,1
33938,@kivddo,0,1,0.0,Offender,1,2021-07-23 12:37:25.588989,1,0
33939,@Luk3Gr33nZalis,1,0,1.0,Supporter,1,2021-07-23 13:18:36.627635,1,0
33940,@dumbanddumber_3,0,0,0.5,None,1,2021-07-23 13:18:41.029065,1,1
33941,@briancanavan1,0,1,0.0,Offender,1,2021-07-23 14:10:00.405751,1,0
33942,@beyza_guldur,0,1,0.0,Offender,1,2021-07-23 14:41:25.743493,1,0
33943,@Kaydash_,0,0,0.5,None,1,2021-07-23 14:41:29.254527,1,1
33944,@bestofaheard,0,1,0.0,Offender,1,2021-07-23 14:41:30.188152,1,0
33945,@PlayStationEU,0,0,0.5,None,1,2021-07-23 15:55:38.104742,1,1
33946,@StanleSpedowski,0,0,0.5,None,1,2021-07-23 16:15:46.150990,1,1
33947,@cloudyypirates,0,1,0.0,Offender,1,2021-07-28 07:50:48.981556,1,0
33948,@powderpuffnails,0,1,0.0,Offender,1,2021-07-28 07:51:34.999109,1,0
33949,@ItsAlrightItsLK,0,1,0.0,Offender,1,2021-07-28 07:54:25.039707,1,0
33950,@riverlander1,0,1,0.0,Offender,1,2021-07-28 07:58:09.997308,1,0
33951,@hippystudent,0,2,0.0,Offender,1,2021-07-28 07:58:23.258875,2,0
33952,@Saints,0,1,0.0,Offender,1,2021-07-28 08:06:09.684485,10,9
33953,@Ballislife,0,0,0.5,None,1,2021-07-28 08:06:24.998143,11,11
33954,@OldSpice,0,2,0.0,Offender,1,2021-07-28 08:06:48.899595,2,0
33955,@allysonfelix,0,0,0.5,None,1,2021-07-28 08:07:02.803444,1,1
33956,@itsrnova,0,0,0.5,None,1,2021-07-28 08:12:30.852546,1,1
33957,@KokoLuLoko,0,1,0.0,Offender,1,2021-07-28 08:14:23.840256,2,1
33958,@thedavidgasun,0,0,0.5,None,1,2021-07-28 08:14:57.178721,1,1
33959,@BlackYellow,0,0,0.5,None,1,2021-07-28 08:15:26.477025,1,1
33960,@lorrieW74159955,0,0,0.5,None,1,2021-07-28 08:17:20.771864,1,1
33961,@JetThorpe,0,1,0.0,Offender,1,2021-07-28 08:17:25.547096,1,0
33962,@solounholograma,1,0,1.0,Supporter,1,2021-07-28 08:17:26.407145,2,1
33963,@AmieRudy1,0,0,0.5,None,1,2021-07-28 08:17:38.586177,1,1
33964,@happy2rwe1,0,1,0.0,Offender,1,2021-07-28 08:17:42.426394,1,0
33965,@pytnwgnr,0,0,0.5,None,1,2021-07-28 08:17:44.330420,1,1
33966,@Debatle105,0,0,0.5,None,1,2021-07-28 08:17:48.903014,1,1
33967,@_KarennnRedd,1,0,1.0,Supporter,1,2021-07-28 08:18:04.281545,1,0
33968,@whenuknowuknowx,0,1,0.0,Offender,1,2021-07-28 08:18:11.395935,1,0
33969,@Odinson899,0,3,0.0,Offender,1,2021-07-28 08:18:17.891772,3,0
33970,@ZapDash,0,1,0.0,Offender,1,2021-07-28 08:18:30.089160,1,0
33971,@felix__augusto,0,1,0.0,Offender,1,2021-07-28 08:18:35.555137,1,0
33972,@LeooSalub,0,1,0.0,Offender,1,2021-07-28 08:18:45.562409,1,0
33973,@ce34287,0,1,0.0,Offender,1,2021-07-28 08:18:51.001587,1,0
33974,@AjaImbackbitch,0,1,0.0,Offender,1,2021-07-28 08:18:52.908298,1,0
33975,@SandyRegion,1,0,1.0,Supporter,1,2021-07-28 08:18:57.224949,1,0
33976,@MightyDancerArt,0,0,0.5,None,1,2021-07-28 08:18:59.268530,1,1
33977,@BeefBabesBeer,0,0,0.5,None,1,2021-07-28 08:34:26.710327,1,1
33978,@IJDGAFA,0,2,0.0,Offender,1,2021-07-28 08:34:41.629633,8,6
33979,@riedelmika,0,1,0.0,Offender,1,2021-07-28 08:36:16.677561,1,0
33980,@benandjerrys,0,0,0.5,None,1,2021-07-28 09:06:06.100382,2,2
33981,@steelers,0,4,0.0,Offender,1,2021-07-28 09:06:57.081433,17,13
33982,@Buccaneers,0,3,0.0,Offender,1,2021-07-28 09:08:03.884257,11,8
33983,@Alainaselby1,0,3,0.0,Offender,1,2021-07-28 09:11:03.723515,4,1
33984,@joshprogression,0,1,0.0,Offender,1,2021-07-28 09:11:29.096073,1,0
33985,@Austin62058687,0,1,0.0,Offender,1,2021-07-28 09:14:54.812501,1,0
33986,@KajalVishandas,0,1,0.0,Offender,1,2021-07-28 09:15:18.258105,1,0
33987,@xoxoNarryTPWK,0,3,0.0,Offender,1,2021-07-28 09:15:54.819789,3,0
33988,@TheCrisisSide,0,1,0.0,Offender,1,2021-07-28 09:16:05.513308,1,0
33989,@bangbangorila,0,1,0.0,Offender,1,2021-07-28 09:16:07.695300,1,0
33990,@Marchiavellian,0,0,0.5,None,1,2021-07-28 09:16:13.531723,1,1
33991,@MerlinhaPunk,0,1,0.0,Offender,1,2021-07-28 09:16:30.630010,1,0
33992,@DanShauni,1,1,0.5,None,1,2021-07-28 09:16:33.583605,3,1
33993,@RoarkZoroarko,0,1,0.0,Offender,1,2021-07-28 09:16:35.339254,1,0
33994,@CamiSueB,0,0,0.5,None,1,2021-07-28 09:16:42.549618,1,1
33995,@mundogeeknacozi,0,1,0.0,Offender,1,2021-07-28 09:16:46.686933,1,0
33996,@MWonko42,1,0,1.0,Supporter,1,2021-07-28 09:16:54.263953,1,0
33997,@carellslangford,0,0,0.5,None,1,2021-07-28 09:16:57.317252,1,1
33998,@des_marie09,0,0,0.5,None,1,2021-07-28 09:17:03.629458,1,1
33999,@femmehonnete1,0,0,0.5,None,1,2021-07-28 09:28:33.871814,1,1
34000,@tessia_6,0,1,0.0,Offender,1,2021-07-28 09:28:34.854861,1,0
34001,@giantenemyspidr,0,0,0.5,None,1,2021-07-28 10:04:46.342756,1,1
34002,@oreddose,0,1,0.0,Offender,1,2021-07-28 10:04:54.433559,1,0
34003,@BurnswhenI,0,0,0.5,None,1,2021-07-28 10:05:21.752839,1,1
34004,@SamuraiKillR,0,1,0.0,Offender,1,2021-07-28 10:05:26.545881,1,0
34005,@WWENetwork,2,2,0.5,None,1,2021-07-28 10:34:51.748080,82,78
34006,@JafarNeutral,0,1,0.0,Offender,1,2021-07-28 10:37:05.135667,1,0
34007,@johnny_deppbaby,0,2,0.0,Offender,1,2021-07-28 10:47:00.069907,2,0
34008,@JessixaDays,0,8,0.0,Offender,1,2021-07-28 10:51:03.433465,8,0
34009,@Kalyan40953564,3,0,1.0,Supporter,1,2021-07-28 10:51:18.687066,4,1
34010,@sukumar2893,0,1,0.0,Offender,1,2021-07-28 10:51:24.259860,1,0
34011,@mrembointown,0,1,0.0,Offender,1,2021-07-28 10:51:36.430173,1,0
34012,@talldarknweirdo,0,0,0.5,None,1,2021-07-28 10:51:38.675931,1,1
34013,@JRutterbush,0,1,0.0,Offender,1,2021-07-28 10:51:40.987434,1,0
34014,@silkovmoor,0,1,0.0,Offender,1,2021-07-28 11:02:29.650967,4,3
